# Time(s)	Traffic(Mbps)
35.41	717.004
35.42	717.004
35.43	717.004
35.44	717.044
35.45	717.122
35.46	717.164
35.47	717.164
35.48	717.222
35.49	717.338
35.5	717.412
35.51	717.422
35.52	717.436
35.53	717.449
35.54	717.491
35.55	717.561
35.56	717.603
35.57	717.616
35.58	717.644
35.59	717.686
35.6	717.714
35.61	717.728
35.62	717.742
35.63	717.756
35.64	717.77
35.65	717.783
35.66	717.79
35.67	717.79
35.68	717.797
35.69	717.811
35.7	717.818
35.71	717.818
35.72	717.823
35.73	717.832
35.74	717.839
35.75	717.839
35.76	717.839
35.77	717.839
35.78	717.844
35.79	717.853
35.8	717.86
35.81	717.86
35.82	717.86
35.83	717.86
35.84	717.865
35.85	717.874
35.86	717.881
35.87	717.881
35.88	717.881
35.89	717.881
35.9	717.92
35.91	717.999
35.92	718.041
35.93	718.041
35.94	718.099
35.95	718.215
35.96	718.289
35.97	718.298
35.98	718.305
35.99	718.305
36	718.34
36.01	718.41
36.02	718.451
36.03	718.465
36.04	718.486
36.05	718.514
36.06	718.535
36.07	718.549
36.08	718.556
36.09	718.556
36.1	718.563
36.11	718.577
36.12	718.584
36.13	718.584
36.14	718.588
36.15	718.598
36.16	718.604
36.17	718.604
36.18	718.604
36.19	718.604
36.2	718.609
36.21	718.618
36.22	718.625
36.23	718.625
36.24	718.625
36.25	718.625
36.26	718.63
36.27	718.639
36.28	718.646
36.29	718.646
36.3	718.646
36.31	718.646
36.32	718.686
36.33	718.765
36.34	718.806
36.35	718.806
36.36	718.864
36.37	718.98
36.38	719.054
36.39	719.064
36.4	719.071
36.41	719.071
36.42	719.105
36.43	719.175
36.44	719.217
36.45	719.231
36.46	719.252
36.47	719.279
36.48	719.3
36.49	719.314
36.5	719.321
36.51	719.321
36.52	719.328
36.53	719.342
36.54	719.349
36.55	719.349
36.56	719.354
36.57	719.363
36.58	719.37
36.59	719.37
36.6	719.37
36.61	719.37
36.62	719.375
36.63	719.384
36.64	719.391
36.65	719.391
36.66	719.391
36.67	719.391
36.68	719.395
36.69	719.405
36.7	719.412
36.71	719.412
36.72	719.412
36.73	719.412
36.74	719.451
36.75	719.53
36.76	719.572
36.77	719.572
36.78	719.63
36.79	719.746
36.8	719.82
36.81	719.829
36.82	719.843
36.83	719.857
36.84	719.899
36.85	719.968
36.86	720.01
36.87	720.024
36.88	720.052
36.89	720.094
36.9	720.121
36.91	720.135
36.92	720.149
36.93	720.163
36.94	720.177
36.95	720.191
36.96	720.198
36.97	720.198
36.98	720.205
36.99	720.219
37	720.226
37.01	720.226
37.02	720.23
37.03	720.24
37.04	720.247
37.05	720.247
37.06	720.247
37.07	720.247
37.08	720.251
37.09	720.26
37.1	720.267
37.11	720.267
37.12	720.267
37.13	720.267
37.14	720.272
37.15	720.281
37.16	720.288
37.17	720.288
37.18	720.288
37.19	720.288
37.2	720.328
37.21	720.407
37.22	720.448
37.23	720.448
37.24	720.506
37.25	720.622
37.26	720.697
37.27	720.706
37.28	720.713
37.29	720.713
37.3	720.748
37.31	720.817
37.32	720.859
37.33	720.873
37.34	720.894
37.35	720.922
37.36	720.942
37.37	720.956
37.38	720.963
37.39	720.963
37.4	720.97
37.41	720.984
37.42	720.991
37.43	720.991
37.44	720.996
37.45	721.005
37.46	721.012
37.47	721.012
37.48	721.012
37.49	721.012
37.5	721.017
37.51	721.026
37.52	721.033
37.53	721.033
37.54	721.033
37.55	721.033
37.56	721.037
37.57	721.047
37.58	721.054
37.59	721.054
37.6	721.054
37.61	721.054
37.62	721.093
37.63	721.172
37.64	721.214
37.65	721.214
37.66	721.272
37.67	721.388
37.68	721.462
37.69	721.471
37.7	721.485
37.71	721.499
37.72	721.541
37.73	721.61
37.74	721.652
37.75	721.666
37.76	721.694
37.77	721.736
37.78	721.763
37.79	721.777
37.8	721.791
37.81	721.805
37.82	721.819
37.83	721.833
37.84	721.84
37.85	721.84
37.86	721.847
37.87	721.861
37.88	721.868
37.89	721.868
37.9	721.872
37.91	721.882
37.92	721.889
37.93	721.889
37.94	721.889
37.95	721.889
37.96	721.893
37.97	721.903
37.98	721.91
37.99	721.91
38	721.91
38.01	721.91
38.02	721.914
38.03	721.923
38.04	721.93
38.05	721.93
38.06	721.93
38.07	721.93
38.08	721.97
38.09	722.049
38.1	722.09
38.11	722.09
38.12	722.148
38.13	722.264
38.14	722.339
38.15	722.348
38.16	722.355
38.17	722.355
38.18	722.39
38.19	722.459
38.2	722.501
38.21	722.515
38.22	722.536
38.23	722.564
38.24	722.584
38.25	722.598
38.26	722.605
38.27	722.605
38.28	722.612
38.29	722.626
38.3	722.633
38.31	722.633
38.32	722.638
38.33	722.647
38.34	722.654
38.35	722.654
38.36	722.654
38.37	722.654
38.38	722.659
38.39	722.668
38.4	722.675
38.41	722.675
38.42	722.675
38.43	722.675
38.44	722.68
38.45	722.689
38.46	722.696
38.47	722.696
38.48	722.696
38.49	722.696
38.5	722.735
38.51	722.814
38.52	722.856
38.53	722.856
38.54	722.914
38.55	723.03
38.56	723.104
38.57	723.113
38.58	723.12
38.59	723.12
38.6	723.155
38.61	723.225
38.62	723.266
38.63	723.28
38.64	723.301
38.65	723.329
38.66	723.35
38.67	723.364
38.68	723.371
38.69	723.371
38.7	723.378
38.71	723.392
38.72	723.399
38.73	723.399
38.74	723.403
38.75	723.412
38.76	723.419
38.77	723.419
38.78	723.419
38.79	723.419
38.8	723.424
38.81	723.433
38.82	723.44
38.83	723.44
38.84	723.44
38.85	723.44
38.86	723.445
38.87	723.454
38.88	723.461
38.89	723.461
38.9	723.461
38.91	723.461
38.92	723.501
38.93	723.579
38.94	723.621
38.95	723.621
38.96	723.679
38.97	723.795
38.98	723.869
38.99	723.879
39	723.893
39.01	723.906
39.02	723.948
39.03	724.018
39.04	724.06
39.05	724.073
39.06	724.101
39.07	724.143
39.08	724.171
39.09	724.185
39.1	724.199
39.11	724.213
39.12	724.227
39.13	724.24
39.14	724.247
39.15	724.247
39.16	724.254
39.17	724.268
39.18	724.275
39.19	724.275
39.2	724.28
39.21	724.289
39.22	724.296
39.23	724.296
39.24	724.296
39.25	724.296
39.26	724.301
39.27	724.31
39.28	724.317
39.29	724.317
39.3	724.317
39.31	724.317
39.32	724.322
39.33	724.331
39.34	724.338
39.35	724.338
39.36	724.338
39.37	724.338
39.38	724.377
39.39	724.456
39.4	724.498
39.41	724.498
39.42	724.556
39.43	724.672
39.44	724.746
39.45	724.755
39.46	724.762
39.47	724.762
39.48	724.797
39.49	724.867
39.5	724.908
39.51	724.922
39.52	724.943
39.53	724.971
39.54	724.992
39.55	725.006
39.56	725.013
39.57	725.013
39.58	725.02
39.59	725.034
39.6	725.041
39.61	725.041
39.62	725.045
39.63	725.055
39.64	725.062
39.65	725.062
39.66	725.062
39.67	725.062
39.68	725.066
39.69	725.075
39.7	725.082
39.71	725.082
39.72	725.082
39.73	725.082
39.74	725.087
39.75	725.096
39.76	725.103
39.77	725.103
39.78	725.103
39.79	725.103
39.8	725.143
39.81	725.222
39.82	725.263
39.83	725.263
39.84	725.321
39.85	725.437
39.86	725.511
39.87	725.521
39.88	725.535
39.89	725.549
39.9	725.59
39.91	725.66
39.92	725.702
39.93	725.716
39.94	725.743
39.95	725.785
39.96	725.813
39.97	725.827
39.98	725.841
39.99	725.855
40	725.869
40.01	725.883
40.02	725.89
40.03	725.89
40.04	725.896
40.05	725.91
40.06	725.917
40.07	725.917
40.08	725.922
40.09	725.931
40.1	725.938
40.11	725.938
40.12	725.938
40.13	725.938
40.14	725.943
40.15	725.952
40.16	725.959
40.17	725.959
40.18	725.959
40.19	725.959
40.2	725.964
40.21	725.973
40.22	725.98
40.23	725.98
40.24	725.98
40.25	725.98
40.26	726.019
40.27	726.098
40.28	726.14
40.29	726.14
40.3	726.198
40.31	726.314
40.32	726.388
40.33	726.397
40.34	726.404
40.35	726.404
40.36	726.439
40.37	726.509
40.38	726.551
40.39	726.564
40.4	726.585
40.41	726.613
40.42	726.634
40.43	726.648
40.44	726.655
40.45	726.655
40.46	726.662
40.47	726.676
40.48	726.683
40.49	726.683
40.5	726.687
40.51	726.697
40.52	726.704
40.53	726.704
40.54	726.704
40.55	726.704
40.56	726.708
40.57	726.718
40.58	726.724
40.59	726.724
40.6	726.724
40.61	726.724
40.62	726.729
40.63	726.738
40.64	726.745
40.65	726.745
40.66	726.745
40.67	726.745
40.68	726.785
40.69	726.864
40.7	726.905
40.71	726.905
40.72	726.963
40.73	727.079
40.74	727.154
40.75	727.163
40.76	727.17
40.77	727.17
40.78	727.205
40.79	727.274
40.8	727.316
40.81	727.33
40.82	727.351
40.83	727.379
40.84	727.399
40.85	727.413
40.86	727.42
40.87	727.42
40.88	727.427
40.89	727.441
40.9	727.448
40.91	727.448
40.92	727.453
40.93	727.462
40.94	727.469
40.95	727.469
40.96	727.469
40.97	727.469
40.98	727.474
40.99	727.483
41	727.49
41.01	727.49
41.02	727.49
41.03	727.49
41.04	727.495
41.05	727.504
41.06	727.511
41.07	727.511
41.08	727.511
41.09	727.511
41.1	727.55
41.11	727.629
41.12	727.671
41.13	727.671
41.14	727.729
41.15	727.845
41.16	727.919
41.17	727.928
41.18	727.942
41.19	727.956
41.2	727.998
41.21	728.067
41.22	728.109
41.23	728.123
41.24	728.151
41.25	728.193
41.26	728.22
41.27	728.234
41.28	728.248
41.29	728.262
41.3	728.276
41.31	728.29
41.32	728.297
41.33	728.297
41.34	728.304
41.35	728.318
41.36	728.325
41.37	728.325
41.38	728.329
41.39	728.339
41.4	728.346
41.41	728.346
41.42	728.346
41.43	728.346
41.44	728.35
41.45	728.36
41.46	728.367
41.47	728.367
41.48	728.367
41.49	728.367
41.5	728.371
41.51	728.38
41.52	728.387
41.53	728.387
41.54	728.387
41.55	728.387
41.56	728.427
41.57	728.506
41.58	728.547
41.59	728.547
41.6	728.605
41.61	728.721
41.62	728.796
41.63	728.805
41.64	728.812
41.65	728.812
41.66	728.847
41.67	728.916
41.68	728.958
41.69	728.972
41.7	728.993
41.71	729.021
41.72	729.042
41.73	729.055
41.74	729.062
41.75	729.062
41.76	729.069
41.77	729.083
41.78	729.09
41.79	729.09
41.8	729.095
41.81	729.104
41.82	729.111
41.83	729.111
41.84	729.111
41.85	729.111
41.86	729.116
41.87	729.125
41.88	729.132
41.89	729.132
41.9	729.132
41.91	729.132
41.92	729.137
41.93	729.146
41.94	729.153
41.95	729.153
41.96	729.153
41.97	729.153
41.98	729.192
41.99	729.271
42	729.313
42.01	729.313
42.02	729.371
42.03	729.487
42.04	729.561
42.05	729.57
42.06	729.584
42.07	729.598
42.08	729.64
42.09	729.709
42.1	729.751
42.11	729.765
42.12	729.793
42.13	729.835
42.14	729.863
42.15	729.876
42.16	729.89
42.17	729.904
42.18	729.918
42.19	729.932
42.2	729.939
42.21	729.939
42.22	729.946
42.23	729.96
42.24	729.967
42.25	729.967
42.26	729.972
42.27	729.981
42.28	729.988
42.29	729.988
42.3	729.988
42.31	729.988
42.32	729.992
42.33	730.002
42.34	730.009
42.35	730.009
42.36	730.009
42.37	730.009
42.38	730.013
42.39	730.023
42.4	730.03
42.41	730.03
42.42	730.03
42.43	730.03
42.44	730.069
42.45	730.148
42.46	730.19
42.47	730.19
42.48	730.248
42.49	730.364
42.5	730.438
42.51	730.447
42.52	730.454
42.53	730.454
42.54	730.489
42.55	730.558
42.56	730.6
42.57	730.614
42.58	730.635
42.59	730.663
42.6	730.684
42.61	730.698
42.62	730.704
42.63	730.704
42.64	730.711
42.65	730.725
42.66	730.732
42.67	730.732
42.68	730.737
42.69	730.746
42.7	730.753
42.71	730.753
42.72	730.753
42.73	730.753
42.74	730.758
42.75	730.767
42.76	730.774
42.77	730.774
42.78	730.774
42.79	730.774
42.8	730.779
42.81	730.788
42.82	730.795
42.83	730.795
42.84	730.795
42.85	730.795
42.86	730.834
42.87	730.913
42.88	730.955
42.89	730.955
42.9	731.013
42.91	731.129
42.92	731.203
42.93	731.212
42.94	731.219
42.95	731.219
42.96	731.254
42.97	731.324
42.98	731.365
42.99	731.379
43	731.4
43.01	731.428
43.02	731.449
43.03	731.463
43.04	731.47
43.05	731.47
43.06	731.477
43.07	731.491
43.08	731.498
43.09	731.498
43.1	731.502
43.11	731.512
43.12	731.519
43.13	731.519
43.14	731.519
43.15	731.519
43.16	731.523
43.17	731.532
43.18	731.539
43.19	731.539
43.2	731.539
43.21	731.539
43.22	731.544
43.23	731.553
43.24	731.56
43.25	731.56
43.26	731.56
43.27	731.56
43.28	731.6
43.29	731.679
43.3	731.72
43.31	731.72
43.32	731.778
43.33	731.894
43.34	731.969
43.35	731.978
43.36	731.992
43.37	732.006
43.38	732.047
43.39	732.117
43.4	732.159
43.41	732.173
43.42	732.2
43.43	732.242
43.44	732.27
43.45	732.284
43.46	732.298
43.47	732.312
43.48	732.326
43.49	732.34
43.5	732.347
43.51	732.347
43.52	732.354
43.53	732.367
43.54	732.374
43.55	732.374
43.56	732.379
43.57	732.388
43.58	732.395
43.59	732.395
43.6	732.395
43.61	732.395
43.62	732.4
43.63	732.409
43.64	732.416
43.65	732.416
43.66	732.416
43.67	732.416
43.68	732.421
43.69	732.43
43.7	732.437
43.71	732.437
43.72	732.437
43.73	732.437
43.74	732.476
43.75	732.555
43.76	732.597
43.77	732.597
43.78	732.655
43.79	732.771
43.8	732.845
43.81	732.854
43.82	732.861
43.83	732.861
43.84	732.896
43.85	732.966
43.86	733.008
43.87	733.021
43.88	733.042
43.89	733.07
43.9	733.091
43.91	733.105
43.92	733.112
43.93	733.112
43.94	733.119
43.95	733.133
43.96	733.14
43.97	733.14
43.98	733.144
43.99	733.154
44	733.161
44.01	733.161
44.02	733.161
44.03	733.161
44.04	733.165
44.05	733.175
44.06	733.182
44.07	733.182
44.08	733.182
44.09	733.182
44.1	733.186
44.11	733.195
44.12	733.202
44.13	733.202
44.14	733.202
44.15	733.202
44.16	733.242
44.17	733.321
44.18	733.362
44.19	733.362
44.2	733.42
44.21	733.536
44.22	733.611
44.23	733.62
44.24	733.634
44.25	733.648
44.26	733.689
44.27	733.759
44.28	733.801
44.29	733.815
44.3	733.843
44.31	733.884
44.32	733.912
44.33	733.926
44.34	733.94
44.35	733.954
44.36	733.968
44.37	733.982
44.38	733.989
44.39	733.989
44.4	733.996
44.41	734.01
44.42	734.016
44.43	734.016
44.44	734.021
44.45	734.03
44.46	734.037
44.47	734.037
44.48	734.037
44.49	734.037
44.5	734.042
44.51	734.051
44.52	734.058
44.53	734.058
44.54	734.058
44.55	734.058
44.56	734.063
44.57	734.072
44.58	734.079
44.59	734.079
44.6	734.079
44.61	734.079
44.62	734.119
44.63	734.197
44.64	734.239
44.65	734.239
44.66	734.297
44.67	734.413
44.68	734.487
44.69	734.497
44.7	734.504
44.71	734.504
44.72	734.538
44.73	734.608
44.74	734.65
44.75	734.664
44.76	734.684
44.77	734.712
44.78	734.733
44.79	734.747
44.8	734.754
44.81	734.754
44.82	734.761
44.83	734.775
44.84	734.782
44.85	734.782
44.86	734.786
44.87	734.796
44.88	734.803
44.89	734.803
44.9	734.803
44.91	734.803
44.92	734.807
44.93	734.817
44.94	734.824
44.95	734.824
44.96	734.824
44.97	734.824
44.98	734.828
44.99	734.838
45	734.844
45.01	734.844
45.02	734.844
45.03	734.844
45.04	734.884
45.05	734.963
45.06	735.005
45.07	735.005
45.08	735.062
45.09	735.178
45.1	735.253
45.11	735.262
45.12	735.269
45.13	735.269
45.14	735.304
45.15	735.373
45.16	735.415
45.17	735.429
45.18	735.45
45.19	735.478
45.2	735.499
45.21	735.512
45.22	735.519
45.23	735.519
45.24	735.526
45.25	735.54
45.26	735.547
45.27	735.547
45.28	735.552
45.29	735.561
45.3	735.568
45.31	735.568
45.32	735.568
45.33	735.568
45.34	735.573
45.35	735.582
45.36	735.589
45.37	735.589
45.38	735.589
45.39	735.589
45.4	735.594
45.41	735.603
45.42	735.61
45.43	735.61
45.44	735.61
45.45	735.61
45.46	735.649
45.47	735.728
45.48	735.77
45.49	735.77
45.5	735.828
45.51	735.944
45.52	736.018
45.53	736.027
45.54	736.041
45.55	736.055
45.56	736.097
45.57	736.167
45.58	736.208
45.59	736.222
45.6	736.25
45.61	736.292
45.62	736.32
45.63	736.333
45.64	736.347
45.65	736.361
45.66	736.375
45.67	736.389
45.68	736.396
45.69	736.396
45.7	736.403
45.71	736.417
45.72	736.424
45.73	736.424
45.74	736.429
45.75	736.438
45.76	736.445
45.77	736.445
45.78	736.445
45.79	736.445
45.8	736.449
45.81	736.459
45.82	736.466
45.83	736.466
45.84	736.466
45.85	736.466
45.86	736.47
45.87	736.48
45.88	736.487
45.89	736.487
45.9	736.487
45.91	736.487
45.92	736.526
45.93	736.605
45.94	736.647
45.95	736.647
45.96	736.705
45.97	736.821
45.98	736.895
45.99	736.904
46	736.911
46.01	736.911
46.02	736.946
46.03	737.015
46.04	737.057
46.05	737.071
46.06	737.092
46.07	737.12
46.08	737.141
46.09	737.155
46.1	737.161
46.11	737.161
46.12	737.168
46.13	737.182
46.14	737.189
46.15	737.189
46.16	737.194
46.17	737.203
46.18	737.21
46.19	737.21
46.2	737.21
46.21	737.21
46.22	737.215
46.23	737.224
46.24	737.231
46.25	737.231
46.26	737.231
46.27	737.231
46.28	737.236
46.29	737.245
46.3	737.252
46.31	737.252
46.32	737.252
46.33	737.252
46.34	737.291
46.35	737.37
46.36	737.412
46.37	737.412
46.38	737.47
46.39	737.586
46.4	737.66
46.41	737.669
46.42	737.683
46.43	737.697
46.44	737.739
46.45	737.809
46.46	737.85
46.47	737.864
46.48	737.892
46.49	737.934
46.5	737.962
46.51	737.976
46.52	737.99
46.53	738.003
46.54	738.017
46.55	738.031
46.56	738.038
46.57	738.038
46.58	738.045
46.59	738.059
46.6	738.066
46.61	738.066
46.62	738.071
46.63	738.08
46.64	738.087
46.65	738.087
46.66	738.087
46.67	738.087
46.68	738.092
46.69	738.101
46.7	738.108
46.71	738.108
46.72	738.108
46.73	738.108
46.74	738.112
46.75	738.122
46.76	738.129
46.77	738.129
46.78	738.129
46.79	738.129
46.8	738.168
46.81	738.247
46.82	738.289
46.83	738.289
46.84	738.347
46.85	738.463
46.86	738.537
46.87	738.546
46.88	738.553
46.89	738.553
46.9	738.588
46.91	738.657
46.92	738.699
46.93	738.713
46.94	738.734
46.95	738.762
46.96	738.783
46.97	738.797
46.98	738.804
46.99	738.804
47	738.811
47.01	738.824
47.02	738.831
47.03	738.831
47.04	738.836
47.05	738.845
47.06	738.852
47.07	738.852
47.08	738.852
47.09	738.852
47.1	738.857
47.11	738.866
47.12	738.873
47.13	738.873
47.14	738.873
47.15	738.873
47.16	738.878
47.17	738.887
47.18	738.894
47.19	738.894
47.2	738.894
47.21	738.894
47.22	738.933
47.23	739.012
47.24	739.054
47.25	739.054
47.26	739.112
47.27	739.228
47.28	739.302
47.29	739.312
47.3	739.318
47.31	739.318
47.32	739.353
47.33	739.423
47.34	739.465
47.35	739.479
47.36	739.499
47.37	739.527
47.38	739.548
47.39	739.562
47.4	739.569
47.41	739.569
47.42	739.576
47.43	739.59
47.44	739.597
47.45	739.597
47.46	739.601
47.47	739.611
47.48	739.618
47.49	739.618
47.5	739.618
47.51	739.618
47.52	739.622
47.53	739.632
47.54	739.639
47.55	739.639
47.56	739.639
47.57	739.639
47.58	739.643
47.59	739.652
47.6	739.659
47.61	739.659
47.62	739.659
47.63	739.659
47.64	739.699
47.65	739.778
47.66	739.819
47.67	739.819
47.68	739.877
47.69	739.993
47.7	740.068
47.71	740.077
47.72	740.091
47.73	740.105
47.74	740.146
47.75	740.216
47.76	740.258
47.77	740.272
47.78	740.3
47.79	740.341
47.8	740.369
47.81	740.383
47.82	740.397
47.83	740.411
47.84	740.425
47.85	740.439
47.86	740.446
47.87	740.446
47.88	740.453
47.89	740.467
47.9	740.474
47.91	740.474
47.92	740.478
47.93	740.487
47.94	740.494
47.95	740.494
47.96	740.494
47.97	740.494
47.98	740.499
47.99	740.508
48	740.515
48.01	740.515
48.02	740.515
48.03	740.515
48.04	740.52
48.05	740.529
48.06	740.536
48.07	740.536
48.08	740.536
48.09	740.536
48.1	740.576
48.11	740.654
48.12	740.696
48.13	740.696
48.14	740.754
48.15	740.87
48.16	740.944
48.17	740.954
48.18	740.961
48.19	740.961
48.2	740.995
48.21	741.065
48.22	741.107
48.23	741.121
48.24	741.141
48.25	741.169
48.26	741.19
48.27	741.204
48.28	741.211
48.29	741.211
48.3	741.218
48.31	741.232
48.32	741.239
48.33	741.239
48.34	741.244
48.35	741.253
48.36	741.26
48.37	741.26
48.38	741.26
48.39	741.26
48.4	741.264
48.41	741.274
48.42	741.281
48.43	741.281
48.44	741.281
48.45	741.281
48.46	741.285
48.47	741.295
48.48	741.302
48.49	741.302
48.5	741.302
48.51	741.302
48.52	741.341
48.53	741.42
48.54	741.462
48.55	741.462
48.56	741.52
48.57	741.635
48.58	741.71
48.59	741.719
48.6	741.733
48.61	741.747
48.62	741.789
48.63	741.858
48.64	741.9
48.65	741.914
48.66	741.942
48.67	741.983
48.68	742.011
48.69	742.025
48.7	742.039
48.71	742.053
48.72	742.067
48.73	742.081
48.74	742.088
48.75	742.088
48.76	742.095
48.77	742.109
48.78	742.116
48.79	742.116
48.8	742.12
48.81	742.13
48.82	742.136
48.83	742.136
48.84	742.136
48.85	742.136
48.86	742.141
48.87	742.15
48.88	742.157
48.89	742.157
48.9	742.157
48.91	742.157
48.92	742.162
48.93	742.171
48.94	742.178
48.95	742.178
48.96	742.178
48.97	742.178
48.98	742.218
48.99	742.297
49	742.338
49.01	742.338
49.02	742.396
49.03	742.512
49.04	742.586
49.05	742.596
49.06	742.603
49.07	742.603
49.08	742.637
49.09	742.707
49.1	742.749
49.11	742.763
49.12	742.784
49.13	742.811
49.14	742.832
49.15	742.846
49.16	742.853
49.17	742.853
49.18	742.86
49.19	742.874
49.2	742.881
49.21	742.881
49.22	742.886
49.23	742.895
49.24	742.902
49.25	742.902
49.26	742.902
49.27	742.902
49.28	742.906
49.29	742.916
49.3	742.923
49.31	742.923
49.32	742.923
49.33	742.923
49.34	742.927
49.35	742.937
49.36	742.944
49.37	742.944
49.38	742.944
49.39	742.944
49.4	742.983
49.41	743.062
49.42	743.104
49.43	743.104
49.44	743.162
49.45	743.278
49.46	743.352
49.47	743.361
49.48	743.368
49.49	743.368
49.5	743.403
49.51	743.472
49.52	743.514
49.53	743.528
49.54	743.549
49.55	743.577
49.56	743.598
49.57	743.612
49.58	743.619
49.59	743.619
49.6	743.625
49.61	743.639
49.62	743.646
49.63	743.646
49.64	743.651
49.65	743.66
49.66	743.667
49.67	743.667
49.68	743.667
49.69	743.667
49.7	743.672
49.71	743.681
49.72	743.688
49.73	743.688
49.74	743.688
49.75	743.688
49.76	743.693
49.77	743.702
49.78	743.709
49.79	743.709
49.8	743.709
49.81	743.709
49.82	743.748
49.83	743.827
49.84	743.869
49.85	743.869
49.86	743.927
49.87	744.043
49.88	744.117
49.89	744.126
49.9	744.14
49.91	744.154
49.92	744.196
49.93	744.266
49.94	744.307
49.95	744.321
49.96	744.349
49.97	744.391
49.98	744.419
49.99	744.433
50	744.447
50.01	744.46
50.02	744.474
50.03	744.488
50.04	744.495
50.05	744.495
50.06	744.502
50.07	744.516
50.08	744.523
50.09	744.523
50.1	744.528
50.11	744.537
50.12	744.544
50.13	744.544
50.14	744.544
50.15	744.544
50.16	744.549
50.17	744.558
50.18	744.565
50.19	744.565
50.2	744.565
50.21	744.565
50.22	744.569
50.23	744.579
50.24	744.586
50.25	744.586
50.26	744.586
50.27	744.586
50.28	744.625
50.29	744.704
50.3	744.746
50.31	744.746
50.32	744.804
50.33	744.92
50.34	744.994
50.35	745.003
50.36	745.01
50.37	745.01
50.38	745.045
50.39	745.115
50.4	745.156
50.41	745.17
50.42	745.191
50.43	745.219
50.44	745.24
50.45	745.254
50.46	745.261
50.47	745.261
50.48	745.268
50.49	745.281
50.5	745.288
50.51	745.288
50.52	745.293
50.53	745.302
50.54	745.309
50.55	745.309
50.56	745.309
50.57	745.309
50.58	745.314
50.59	745.323
50.6	745.33
50.61	745.33
50.62	745.33
50.63	745.33
50.64	745.335
50.65	745.344
50.66	745.351
50.67	745.351
50.68	745.351
50.69	745.351
50.7	745.391
50.71	745.469
50.72	745.511
50.73	745.511
50.74	745.569
50.75	745.685
50.76	745.759
50.77	745.769
50.78	745.782
50.79	745.796
50.8	745.838
50.81	745.908
50.82	745.949
50.83	745.963
50.84	745.991
50.85	746.033
50.86	746.061
50.87	746.075
50.88	746.089
50.89	746.103
50.9	746.116
50.91	746.13
50.92	746.137
50.93	746.137
50.94	746.144
50.95	746.158
50.96	746.165
50.97	746.165
50.98	746.17
50.99	746.179
51	746.186
51.01	746.186
51.02	746.186
51.03	746.186
51.04	746.191
51.05	746.2
51.06	746.207
51.07	746.207
51.08	746.207
51.09	746.207
51.1	746.212
51.11	746.221
51.12	746.228
51.13	746.228
51.14	746.228
51.15	746.228
51.16	746.267
51.17	746.346
51.18	746.388
51.19	746.388
51.2	746.446
51.21	746.562
51.22	746.636
51.23	746.645
51.24	746.652
51.25	746.652
51.26	746.687
51.27	746.757
51.28	746.798
51.29	746.812
51.3	746.833
51.31	746.861
51.32	746.882
51.33	746.896
51.34	746.903
51.35	746.903
51.36	746.91
51.37	746.924
51.38	746.931
51.39	746.931
51.4	746.935
51.41	746.944
51.42	746.951
51.43	746.951
51.44	746.951
51.45	746.951
51.46	746.956
51.47	746.965
51.48	746.972
51.49	746.972
51.5	746.972
51.51	746.972
51.52	746.977
51.53	746.986
51.54	746.993
51.55	746.993
51.56	746.993
51.57	746.993
51.58	747.033
51.59	747.111
51.6	747.153
51.61	747.153
51.62	747.211
51.63	747.327
51.64	747.401
51.65	747.411
51.66	747.418
51.67	747.418
51.68	747.452
51.69	747.522
51.7	747.564
51.71	747.578
51.72	747.599
51.73	747.626
51.74	747.647
51.75	747.661
51.76	747.668
51.77	747.668
51.78	747.675
51.79	747.689
51.8	747.696
51.81	747.696
51.82	747.701
51.83	747.71
51.84	747.717
51.85	747.717
51.86	747.717
51.87	747.717
51.88	747.721
51.89	747.731
51.9	747.738
51.91	747.738
51.92	747.738
51.93	747.738
51.94	747.742
51.95	747.752
51.96	747.759
51.97	747.759
51.98	747.759
51.99	747.759
52	747.798
52.01	747.877
52.02	747.919
52.03	747.919
52.04	747.977
52.05	748.093
52.06	748.167
52.07	748.176
52.08	748.19
52.09	748.204
52.1	748.246
52.11	748.315
52.12	748.357
52.13	748.371
52.14	748.399
52.15	748.44
52.16	748.468
52.17	748.482
52.18	748.496
52.19	748.51
52.2	748.524
52.21	748.538
52.22	748.545
52.23	748.545
52.24	748.552
52.25	748.566
52.26	748.573
52.27	748.573
52.28	748.577
52.29	748.587
52.3	748.594
52.31	748.594
52.32	748.594
52.33	748.594
52.34	748.598
52.35	748.607
52.36	748.614
52.37	748.614
52.38	748.614
52.39	748.614
52.4	748.619
52.41	748.628
52.42	748.635
52.43	748.635
52.44	748.635
52.45	748.635
52.46	748.675
52.47	748.754
52.48	748.795
52.49	748.795
52.5	748.853
52.51	748.969
52.52	749.043
52.53	749.053
52.54	749.06
52.55	749.06
52.56	749.094
52.57	749.164
52.58	749.206
52.59	749.22
52.6	749.241
52.61	749.268
52.62	749.289
52.63	749.303
52.64	749.31
52.65	749.31
52.66	749.317
52.67	749.331
52.68	749.338
52.69	749.338
52.7	749.343
52.71	749.352
52.72	749.359
52.73	749.359
52.74	749.359
52.75	749.359
52.76	749.364
52.77	749.373
52.78	749.38
52.79	749.38
52.8	749.38
52.81	749.38
52.82	749.384
52.83	749.394
52.84	749.401
52.85	749.401
52.86	749.401
52.87	749.401
52.88	749.44
52.89	749.519
52.9	749.561
52.91	749.561
52.92	749.619
